Deep Survival,Elk Creek > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/115332049/deep-survival,5.11a,39.74232,-105.33157,Elk Creek,Clear Creek Canyon,
Council,Elk Creek > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109687011/council,5.11c,39.74232,-105.33157,Elk Creek,Clear Creek Canyon,
Order,Elk Creek > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109686994/order,5.11d,39.74232,-105.33157,Elk Creek,Clear Creek Canyon,
Unknown Project,Elk Creek > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109687003/unknown-project,5.12a/b,39.74232,-105.33157,Elk Creek,Clear Creek Canyon,
The Whopper,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/111097367/the-whopper,5.9,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Ridin' the Moon Buggy,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112939816/ridin-the-moon-buggy,5.9,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Berga,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/113699177/berga,5.9,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Gondolier Arete,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106210217/gondolier-arete,5.10a,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Panama Red,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106210200/panama-red,5.10-,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Beasto,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106243288/beasto,5.10-,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Lambada,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106281067/lambada,5.10a/b,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Bear's Choice,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106518769/bears-choice,5.10b,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Turkey Jerky,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106210059/turkey-jerky,5.10c,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Cut Loose,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106531211/cut-loose,5.11a,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
Snake Eyes,The Canal Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109585393/snake-eyes,5.11b/c,39.75032,-105.24779,The Canal Zone,Clear Creek Canyon,
The Onceler Crack,Bumbling Stock > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/119312127/the-onceler-crack,5.9,39.74102,-105.2601,Bumbling Stock,Clear Creek Canyon,
Crack a Beer,Bumbling Stock > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106250633/crack-a-beer,5.10+,39.74102,-105.2601,Bumbling Stock,Clear Creek Canyon,
Desiderata,Bumbling Stock > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106250654/desiderata,5.11,39.74102,-105.2601,Bumbling Stock,Clear Creek Canyon,
The Eddy (submitted as Unknown 5.9+),Rapids Rock > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106253178/the-eddy-submitted-as-unknown-59,5.9,39.73764,-105.31775,Rapids Rock,Clear Creek Canyon,
Fleshwound,Rapids Rock > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106253170/fleshwound,5.11d,39.73764,-105.31775,Rapids Rock,Clear Creek Canyon,
B.F.F.F.,Rapids Rock > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106269847/bfff,5.12b/c,39.73764,-105.31775,Rapids Rock,Clear Creek Canyon,
The Chaser,The Twilight Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106310756/the-chaser,5.11-,39.7499,-105.2478,The Twilight Zone,Clear Creek Canyon,
Freedom Fries,The Twilight Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106315445/freedom-fries,5.11b,39.7499,-105.2478,The Twilight Zone,Clear Creek Canyon,
The Mind and the Matter,The Twilight Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106317806/the-mind-and-the-matter,5.11,39.7499,-105.2478,The Twilight Zone,Clear Creek Canyon,
Execution,The Twilight Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106310770/execution,5.11b/c,39.7499,-105.2478,The Twilight Zone,Clear Creek Canyon,
Shadow Play,The Twilight Zone > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106311413/shadow-play,5.11c,39.7499,-105.2478,The Twilight Zone,Clear Creek Canyon,
Formula 45,90 Second Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328558/formula-45,5.12d,39.7377,-105.3204,90 Second Wall,Left Wire,
Calculation 45,90 Second Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328555/calculation-45,5.13b,39.7377,-105.3204,90 Second Wall,Left Wire,
Awful Width,Right Side > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107305034/awful-width,5.9+,39.7378,-105.3202,Right Side,Left Wire,
Pervade,Right Side > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328569/pervade,5.10c,39.7378,-105.3202,Right Side,Left Wire,
Bewildered,Right Side > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328573/bewildered,5.10c,39.7378,-105.3202,Right Side,Left Wire,
Night Stick,Right Side > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328578/night-stick,5.11b,39.7378,-105.3202,Right Side,Left Wire,
Show Nuff,Show Nuff Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328587/show-nuff,5.10a,39.7376,-105.3206,Show Nuff Wall,Left Wire,
No Fruit,Addict's Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328606/no-fruit,5.10a,39.7376,-105.3205,Addict's Wall,Left Wire,
TrAddicts (Addicts Variation),Addict's Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/114150722/traddicts-addicts-variation,5.10a,39.7376,-105.3205,Addict's Wall,Left Wire,
Addicts,Addict's Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328611/addicts,5.10a/b,39.7376,-105.3205,Addict's Wall,Left Wire,
Staff,Pink Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328625/staff,5.9,39.7376,-105.3206,Pink Wall,Left Wire,
Man on a Wire,Pink Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108312110/man-on-a-wire,5.10b,39.7376,-105.3206,Pink Wall,Left Wire,
Renounce Action,Pink Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328620/renounce-action,5.10+,39.7376,-105.3206,Pink Wall,Left Wire,
Totality of Facts,Facts Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328634/totality-of-facts,5.12a,39.7377,-105.3207,Facts Wall,Left Wire,
Logical Space,Facts Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328639/logical-space,5.12a,39.7377,-105.3207,Facts Wall,Left Wire,
Indifference,Facts Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328644/indifference,5.12d,39.7377,-105.3207,Facts Wall,Left Wire,
Getto Curb,Getto Wall > Left Wire > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106328652/getto-curb,5.13a,39.7377,-105.3208,Getto Wall,Left Wire,
Welfare Crack,268 Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106401649/welfare-crack,5.11c,39.74557,-105.28341,268 Wall,Clear Creek Canyon,
The Metal,268 Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106401640/the-metal,5.12b/c,39.74557,-105.28341,268 Wall,Clear Creek Canyon,
A Nice Change of Scenery,Mourning Glory > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108991342/a-nice-change-of-scenery,5.9+,39.74519,-105.40409,Mourning Glory,Clear Creek Canyon,
[Redacted],Mourning Glory > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108991297/redacted,5.10-,39.74519,-105.40409,Mourning Glory,Clear Creek Canyon,
Sweet Tides,Mourning Glory > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106463652/sweet-tides,5.11+,39.74519,-105.40409,Mourning Glory,Clear Creek Canyon,
Pandora's Blue Sharpie,Mourning Glory > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109489890/pandoras-blue-sharpie,5.11c/d,39.74519,-105.40409,Mourning Glory,Clear Creek Canyon,
The Orange Monster,Mourning Glory > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/114228494/the-orange-monster,5.12b,39.74519,-105.40409,Mourning Glory,Clear Creek Canyon,
Glory Hole,Mourning Glory > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109793427/glory-hole,5.13c,39.74519,-105.40409,Mourning Glory,Clear Creek Canyon,
Mourning Glory,Mourning Glory > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106463658/mourning-glory,5.14c/d,39.74519,-105.40409,Mourning Glory,Clear Creek Canyon,
Unknown 11 (AKA Worm Skin),Nightworm Pinnacle > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106466829/unknown-11-aka-worm-skin,5.11a,39.74161,-105.34515,Nightworm Pinnacle,Clear Creek Canyon,
Ghost,Ghost Crag > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106133568/ghost,5.13+,39.74256,-105.25262,Ghost Crag,Clear Creek Canyon,
Graffiti Face,East Side of Tunnel 1 > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109738577/graffiti-face,5.11a,39.74741,-105.25083,East Side of Tunnel 1,Clear Creek Canyon,
Spinner Bait,The Guppy > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106650270/spinner-bait,5.11d,39.73976,-105.41518,The Guppy,Clear Creek Canyon,
My Significant Other,The Guppy > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108795406/my-significant-other,5.13d,39.73976,-105.41518,The Guppy,Clear Creek Canyon,
50 Year Storm,Point Break > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106688653/50-year-storm,5.9+,39.73904,-105.3124,Point Break,Clear Creek Canyon,
Jump or Jerk Off,Point Break > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106694795/jump-or-jerk-off,5.10b,39.73904,-105.3124,Point Break,Clear Creek Canyon,
Surfing Can Save Your Life,Point Break > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106694782/surfing-can-save-your-life,5.10+,39.73904,-105.3124,Point Break,Clear Creek Canyon,
"Vaya Con Dios, Brah!",Point Break > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106688661/vaya-con-dios-brah,5.10+,39.73904,-105.3124,Point Break,Clear Creek Canyon,
Bodhisattva,Point Break > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106689137/bodhisattva,5.12a/b,39.73904,-105.3124,Point Break,Clear Creek Canyon,
Laughing With God,Point Break > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/106688672/laughing-with-god,5.12,39.73904,-105.3124,Point Break,Clear Creek Canyon,
Warchild,Point Break > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/110254112/warchild,5.13a,39.73904,-105.3124,Point Break,Clear Creek Canyon,
Stonewall,Postcolonial Crag > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108149866/stonewall,5.13a,39.73982,-105.26145,Postcolonial Crag,Clear Creek Canyon,
The Marble Man,Postcolonial Crag > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108157062/the-marble-man,5.13b,39.73982,-105.26145,Postcolonial Crag,Clear Creek Canyon,
Mud Bath,Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108470385/mud-bath,5.10a,39.74216,-105.3448,Prestige Worldwide Wall,Clear Creek Canyon,
[Redacted],Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107041827/redacted,5.11a/b,39.74216,-105.3448,Prestige Worldwide Wall,Clear Creek Canyon,
F**king Catalina Wine Mixer,Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107049949/fking-catalina-wine-mixer,5.11b,39.74216,-105.3448,Prestige Worldwide Wall,Clear Creek Canyon,
The Gilded Lady,Prestige Worldwide Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107049968/the-gilded-lady,5.12c,39.74216,-105.3448,Prestige Worldwide Wall,Clear Creek Canyon,
The Diner,Breakfast Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107115282/the-diner,5.10,39.73891,-105.4159,Breakfast Cliff,Clear Creek Canyon,
Morning Wood,Breakfast Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107168853/morning-wood,5.10b/c,39.73891,-105.4159,Breakfast Cliff,Clear Creek Canyon,
Waffle House,Breakfast Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107115257/waffle-house,5.10d,39.73891,-105.4159,Breakfast Cliff,Clear Creek Canyon,
Pete's Kitchen,Breakfast Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107115274/petes-kitchen,5.12a,39.73891,-105.4159,Breakfast Cliff,Clear Creek Canyon,
To the Ends of the Earth,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109164586/to-the-ends-of-the-earth,5.9-,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Fill In The Blanks,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109028752/fill-in-the-blanks,5.9-,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Warn 'er,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108846278/warn-er,5.9-,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Tweety,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108766049/tweety,5.9,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Earth First,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109164421/earth-first,5.9+,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Hunting Party,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108194669/hunting-party,5.10b/c,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Planet Earth,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109164554/planet-earth,5.10d,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Another Earth,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109164582/another-earth,5.10d,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Aurora Sports Park,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109290129/aurora-sports-park,5.11a,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
East Colfax,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107221945/east-colfax,5.11-,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Heaven & Earth,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109164404/heaven-earth,5.11b,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
The Good Earth,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109164361/the-good-earth,5.11c,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Earth Mover,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109164387/earth-mover,5.12a,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
All For One,East Colfax > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/121239824/all-for-one,5.12,39.74058,-105.41393,East Colfax,Clear Creek Canyon,
Cool Thing,Cool Thing Wall (aka Kool Krag) > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107526045/cool-thing,5.13a,39.74104,-105.3295,Cool Thing Wall (aka Kool Krag),Clear Creek Canyon,
Joyride,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112190381/joyride,5.9,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Systemic Risk,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107860363/systemic-risk,5.11b,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Lot Lizards,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112190397/lot-lizards,5.11c,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Winner Takes It All,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/117235560/winner-takes-it-all,5.11d,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Glitter and Doom,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107860369/glitter-and-doom,5.11d,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Large Marge,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112190425/large-marge,5.11d,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Joppa Road,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112190418/joppa-road,5.12a,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Over the Top,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/110498003/over-the-top,5.12a,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Runaway Truck Ramp,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/110498012/runaway-truck-ramp,5.12a,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Dump Truck,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/114350255/dump-truck,5.12b,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Colliding,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/112566963/colliding,5.12b,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Mirror,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/117375769/mirror,5.12c,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Bull Gurley,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/117659750/bull-gurley,5.12c,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
The Road,The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/114350287/the-road,5.12c,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Planetary Mirror (aka Just In Time?),The Fiscal Cliff > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/117235544/planetary-mirror-aka-just-in-time,5.12d,39.74583,-105.40496,The Fiscal Cliff,Clear Creek Canyon,
Try These Nachos,Stoked Bowl > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/107936543/try-these-nachos,5.9+,39.7424,-105.4104,Stoked Bowl,Clear Creek Canyon,
Get Stoked,Stoked Bowl > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109569156/get-stoked,5.10,39.7424,-105.4104,Stoked Bowl,Clear Creek Canyon,
Hateraid,Stoked Bowl > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109629723/hateraid,5.11a,39.7424,-105.4104,Stoked Bowl,Clear Creek Canyon,
Haters Gunna Hate,Stoked Bowl > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109629853/haters-gunna-hate,5.11a,39.7424,-105.4104,Stoked Bowl,Clear Creek Canyon,
Don't Hate,Stoked Bowl > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109300866/dont-hate,5.12d,39.7424,-105.4104,Stoked Bowl,Clear Creek Canyon,
Clouds In My Coffee,Stoked Bowl > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109629858/clouds-in-my-coffee,5.13b,39.7424,-105.4104,Stoked Bowl,Clear Creek Canyon,
Tetherly Designs,Upper Wall > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108392496/tetherly-designs,5.10-,39.74389,-105.34597,Upper Wall,Real Hidden Valley,
Tower Dogs,Upper Wall > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108392515/tower-dogs,5.10b,39.74389,-105.34597,Upper Wall,Real Hidden Valley,
Streakers,Upper Wall > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108403797/streakers,5.10,39.74389,-105.34597,Upper Wall,Real Hidden Valley,
Streaking,Upper Wall > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/119026328/streaking,5.10,39.74389,-105.34597,Upper Wall,Real Hidden Valley,
Battle of the Bulge,Upper Wall > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108403832/battle-of-the-bulge,5.11d,39.74389,-105.34597,Upper Wall,Real Hidden Valley,
Tropicalia,Real Hidden Valley > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108070944/tropicalia,5.9,39.74303,-105.34678,Real Hidden Valley,Real Hidden Valley,
Paper Tiger,Real Hidden Valley > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108070797/paper-tiger,5.10,39.74303,-105.34678,Real Hidden Valley,Real Hidden Valley,
Clam Power,Real Hidden Valley > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108070843/clam-power,5.10c,39.74303,-105.34678,Real Hidden Valley,Real Hidden Valley,
Odelay,Real Hidden Valley > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108070869/odelay,5.10c,39.74303,-105.34678,Real Hidden Valley,Real Hidden Valley,
Debra,Real Hidden Valley > Real Hidden Valley > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108070915/debra,5.10d,39.74303,-105.34678,Real Hidden Valley,Real Hidden Valley,
Fleas and Ticks,Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109809168/fleas-and-ticks,5.9,39.74363,-105.406,Cats vs. Dogs Wall,Clear Creek Canyon,
Top Dawg,Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109590491/top-dawg,5.10b,39.74363,-105.406,Cats vs. Dogs Wall,Clear Creek Canyon,
Into the Black,Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108198447/into-the-black,5.10+,39.74363,-105.406,Cats vs. Dogs Wall,Clear Creek Canyon,
Beer for Life,Cats vs. Dogs Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108356129/beer-for-life,5.10d,39.74363,-105.406,Cats vs. Dogs Wall,Clear Creek Canyon,
Froggy Crack,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/111949518/froggy-crack,5.9,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Old Man's Myth,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108442733/old-mans-myth,5.9+,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Child's Play,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108443085/childs-play,5.10a/b,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Pirate's Booty,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108443097/pirates-booty,5.10b/c,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Toy Box,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108442686/toy-box,5.10c,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Recess,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108442753/recess,5.10c,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
School's Out,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/119238505/schools-out,5.10c/d,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Teeter Totter Roof,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/111951795/teeter-totter-roof,5.11a,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Bulletin Board,Play Pen > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/115337327/bulletin-board,5.11b/c,39.74194,-105.41271,Play Pen,Clear Creek Canyon,
Recovery Efforts,Flood Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108673855/recovery-efforts,5.10a,39.73791,-105.32247,Flood Wall,Clear Creek Canyon,
Displaced,Flood Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108673847/displaced,5.10d,39.73791,-105.32247,Flood Wall,Clear Creek Canyon,
Higher Ground,Flood Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108673823/higher-ground,5.11c,39.73791,-105.32247,Flood Wall,Clear Creek Canyon,
Detour,Flood Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108673839/detour,5.11c,39.73791,-105.32247,Flood Wall,Clear Creek Canyon,
Deluge,Flood Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108673791/deluge,5.11c,39.73791,-105.32247,Flood Wall,Clear Creek Canyon,
Act of God,Flood Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108673805/act-of-god,5.12c,39.73791,-105.32247,Flood Wall,Clear Creek Canyon,
Crest,Flood Wall > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/108673697/crest,5.12c,39.73791,-105.32247,Flood Wall,Clear Creek Canyon,
Recovery,The Healing Center > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109677473/recovery,5.9+,39.74209,-105.41547,The Healing Center,Clear Creek Canyon,
Rest and Recovery,The Healing Center > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109677498/rest-and-recovery,5.10a,39.74209,-105.41547,The Healing Center,Clear Creek Canyon,
AC Separation,The Healing Center > Clear Creek Canyon > Golden > Colorado,https://www.mountainproject.com/route/109677508/ac-separation,5.10a,39.74209,-105.41547,The Healing Center,Clear Creek Canyon,
